"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"SGImplementationGuide","ImplementationGuide.definition.resource:ConceptMap.name","ImplementationGuide.definition.resource.name","","","",0,1,"","","","string {[]} {[]}
","Human Name for the resource","A human assigned name for the resource. All resources SHOULD have a name, but the name may be extracted from the resource (e.g. ValueSet.name).","","","","","","","","","",,,,,"",,,,"ImplementationGuide.definition.resource.name",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImplementationGuide","ImplementationGuide.definition.resource:ConceptMap.description","ImplementationGuide.definition.resource.description","","","",0,1,"","","","string {[]} {[]}
","Reason why included in guide","A description of the reason that a resource has been included in the implementation guide.","This is mostly used with examples to explain why it is present (though they can have extensive comments in the examples).","","","","","","","","",,,,,"",,,,"ImplementationGuide.definition.resource.description",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImplementationGuide","ImplementationGuide.definition.resource:ConceptMap.example[x]","ImplementationGuide.definition.resource.example[x]","","","",0,1,"","","","boolean {[]} {[]}
canonical {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/StructureDefinition]]}","Is an example/What is this an example of?","If true or a reference, indicates the resource is an example instance.  If a reference is present, indicates that the example is an example of the specified profile.","Examples: 

* StructureDefinition -> Any 
* ValueSet -> expansion 
* OperationDefinition -> Parameters 
* Questionnaire -> QuestionnaireResponse.","","","","","","","","",,,,,"",,,,"ImplementationGuide.definition.resource.example[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImplementationGuide","ImplementationGuide.definition.resource:ConceptMap.groupingId","ImplementationGuide.definition.resource.groupingId","","","",0,1,"","","","id {[]} {[]}
","Grouping this is part of","Reference to the id of the grouping this resource appears in.","This must correspond to a package.id element within this implementation guide.","","","","","","","","",,,,,"",,,,"ImplementationGuide.definition.resource.groupingId",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImplementationGuide","ImplementationGuide.definition.resource:Extension","ImplementationGuide.definition.resource","Extension","","",0,*,"","","","BackboneElement {[]} {[]}
","Resource in the implementation guide","A resource that is part of the implementation guide. Conformance resources (value set, structure definition, capability statements etc.) are obvious candidates for inclusion, but any kind of resource can be included as an example resource.","","","","","","","","","",,,,,"",,,,"ImplementationGuide.definition.resource",1,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImplementationGuide","ImplementationGuide.definition.resource:Extension.id","ImplementationGuide.definition.resource.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"SGImplementationGuide","ImplementationGuide.definition.resource:Extension.extension","ImplementationGuide.definition.resource.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SGImplementationGuide","ImplementationGuide.definition.resource:Extension.modifierExtension","ImplementationGuide.definition.resource.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SGImplementationGuide","ImplementationGuide.definition.resource:Extension.reference","ImplementationGuide.definition.resource.reference","","","",1,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Resource]]}
","Location of the resource","Where this resource is found.","Usually this is a relative URL that locates the resource within the implementation guide. If you authoring an implementation guide, and will publish it using the FHIR publication tooling, use a URI that may point to a resource, or to one of various alternative representations (e.g. spreadsheet). The tooling will convert this when it publishes it.","","","","","","","","",,,,,"",,,,"ImplementationGuide.definition.resource.reference",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImplementationGuide","ImplementationGuide.definition.resource:Extension.fhirVersion","ImplementationGuide.definition.resource.fhirVersion","","","",0,*,"","","","code {[]} {[]}
","Versions this applies to (if different to IG)","Indicates the FHIR Version(s) this artifact is intended to apply to. If no versions are specified, the resource is assumed to apply to all the versions stated in ImplementationGuide.fhirVersion.","The resource SHALL be valid against all the versions it is specified to apply to. If the resource referred to is a StructureDefinition, the fhirVersion stated in the StructureDefinition cannot disagree with the version specified here; the specified versions SHALL include the version specified by the StructureDefinition, and may include additional versions using the [applicable-version](http://hl7.org/fhir/R4/extension-structuredefinition-applicable-version.html) extension.","","","","","","","","",,"required","All published FHIR Versions.","http://hl7.org/fhir/ValueSet/FHIR-version|4.0.1","",,,,"ImplementationGuide.definition.resource.fhirVersion",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImplementationGuide","ImplementationGuide.definition.resource:Extension.name","ImplementationGuide.definition.resource.name","","","",0,1,"","","","string {[]} {[]}
","Human Name for the resource","A human assigned name for the resource. All resources SHOULD have a name, but the name may be extracted from the resource (e.g. ValueSet.name).","","","","","","","","","",,,,,"",,,,"ImplementationGuide.definition.resource.name",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImplementationGuide","ImplementationGuide.definition.resource:Extension.description","ImplementationGuide.definition.resource.description","","","",0,1,"","","","string {[]} {[]}
","Reason why included in guide","A description of the reason that a resource has been included in the implementation guide.","This is mostly used with examples to explain why it is present (though they can have extensive comments in the examples).","","","","","","","","",,,,,"",,,,"ImplementationGuide.definition.resource.description",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImplementationGuide","ImplementationGuide.definition.resource:Extension.example[x]","ImplementationGuide.definition.resource.example[x]","","","",0,1,"","","","boolean {[]} {[]}
canonical {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/StructureDefinition]]}","Is an example/What is this an example of?","If true or a reference, indicates the resource is an example instance.  If a reference is present, indicates that the example is an example of the specified profile.","Examples: 

* StructureDefinition -> Any 
* ValueSet -> expansion 
* OperationDefinition -> Parameters 
* Questionnaire -> QuestionnaireResponse.","","","","","","","","",,,,,"",,,,"ImplementationGuide.definition.resource.example[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImplementationGuide","ImplementationGuide.definition.resource:Extension.groupingId","ImplementationGuide.definition.resource.groupingId","","","",0,1,"","","","id {[]} {[]}
","Grouping this is part of","Reference to the id of the grouping this resource appears in.","This must correspond to a package.id element within this implementation guide.","","","","","","","","",,,,,"",,,,"ImplementationGuide.definition.resource.groupingId",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImplementationGuide","ImplementationGuide.definition.resource:Library","ImplementationGuide.definition.resource","Library","","",0,*,"","","","BackboneElement {[]} {[]}
","Resource in the implementation guide","A resource that is part of the implementation guide. Conformance resources (value set, structure definition, capability statements etc.) are obvious candidates for inclusion, but any kind of resource can be included as an example resource.","","","","","","","","","",,,,,"",,,,"ImplementationGuide.definition.resource",1,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImplementationGuide","ImplementationGuide.definition.resource:Library.id","ImplementationGuide.definition.resource.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"SGImplementationGuide","ImplementationGuide.definition.resource:Library.extension","ImplementationGuide.definition.resource.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SGImplementationGuide","ImplementationGuide.definition.resource:Library.modifierExtension","ImplementationGuide.definition.resource.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SGImplementationGuide","ImplementationGuide.definition.resource:Library.reference","ImplementationGuide.definition.resource.reference","","","",1,1,"","","","Reference {[]} {[CanonicalType[http://smart.who.int/base/StructureDefinition/SGLibrary]]}
","Location of the resource","Where this resource is found.","Usually this is a relative URL that locates the resource within the implementation guide. If you authoring an implementation guide, and will publish it using the FHIR publication tooling, use a URI that may point to a resource, or to one of various alternative representations (e.g. spreadsheet). The tooling will convert this when it publishes it.","","","","","","","","",,,,,"",,,,"ImplementationGuide.definition.resource.reference",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImplementationGuide","ImplementationGuide.definition.resource:Library.reference.id","ImplementationGuide.definition.resource.reference.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"SGImplementationGuide","ImplementationGuide.definition.resource:Library.reference.extension","ImplementationGuide.definition.resource.reference.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SGImplementationGuide","ImplementationGuide.definition.resource:Library.reference.reference","ImplementationGuide.definition.resource.reference.reference","","","",0,1,"","","Y","string {[]} {[]}
","Literal reference, Relative, internal or absolute URL","A reference to a location at which the other resource is found. The reference may be a relative reference, in which case it is relative to the service base URL, or an absolute URL that resolves to the location where the resource is found. The reference may be version specific or not. If the reference is not to a FHIR RESTful server, then it should be assumed to be version specific. Internal fragment references (start with '#') refer to contained resources.","Using absolute URLs provides a stable scalable approach suitable for a cloud/web context, while using relative/logical references provides a flexible approach suitable for use when trading across closed eco-system boundaries.   Absolute URLs do not need to point to a FHIR RESTful server, though this is the preferred approach. If the URL conforms to the structure ""/[type]/[id]"" then it should be assumed that the reference is to a FHIR RESTful server.","","","","","","","","",,,,,"",,,,"Reference.reference",0,1,"ref-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImplementationGuide","ImplementationGuide.definition.resource:Library.reference.type","ImplementationGuide.definition.resource.reference.type","","","",0,1,"","","Y","uri {[]} {[]}
","Type the reference refers to (e.g. ""Patient"")","The expected type of the target of the reference. If both Reference.type and Reference.reference are populated and Reference.reference is a FHIR URL, both SHALL be consistent.

The type is the Canonical URL of Resource Definition that is the type this reference refers to. References are URLs that are relative to http://hl7.org/fhir/StructureDefinition/ e.g. ""Patient"" is a reference to http://hl7.org/fhir/StructureDefinition/Patient. Absolute URLs are only allowed for logical models (and can only be used in references in logical models, not resources).","This element is used to indicate the type of  the target of the reference. This may be used which ever of the other elements are populated (or not). In some cases, the type of the target may be determined by inspection of the reference (e.g. a RESTful URL) or by resolving the target of the reference; if both the type and a reference is provided, the reference SHALL resolve to a resource of the same type as that specified.","","","","","<valueUri xmlns=""http://hl7.org/fhir"" value=""Library""/>","","","",,"extensible","Aa resource (or, for logical models, the URI of the logical model).","http://hl7.org/fhir/ValueSet/resource-types","",,,,"Reference.type",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImplementationGuide","ImplementationGuide.definition.resource:Library.reference.identifier","ImplementationGuide.definition.resource.reference.identifier","","","",0,1,"","","Y","Identifier {[]} {[]}
","Logical reference, when literal reference is not known","An identifier for the target resource. This is used when there is no way to reference the other resource directly, either because the entity it represents is not available through a FHIR server, or because there is no way for the author of the resource to convert a known identifier to an actual location. There is no requirement that a Reference.identifier point to something that is actually exposed as a FHIR instance, but it SHALL point to a business concept that would be expected to be exposed as a FHIR instance, and that instance would need to be of a FHIR resource type allowed by the reference.","When an identifier is provided in place of a reference, any system processing the reference will only be able to resolve the identifier to a reference if it understands the business context in which the identifier is used. Sometimes this is global (e.g. a national identifier) but often it is not. For this reason, none of the useful mechanisms described for working with references (e.g. chaining, includes) are possible, nor should servers be expected to be able resolve the reference. Servers may accept an identifier based reference untouched, resolve it, and/or reject it - see CapabilityStatement.rest.resource.referencePolicy. 

When both an identifier and a literal reference are provided, the literal reference is preferred. Applications processing the resource are allowed - but not required - to check that the identifier matches the literal reference

Applications converting a logical reference to a literal reference may choose to leave the logical reference present, or remove it.

Reference is intended to point to a structure that can potentially be expressed as a FHIR resource, though there is no need for it to exist as an actual FHIR resource instance - except in as much as an application wishes to actual find the target of the reference. The content referred to be the identifier must meet the logical constraints implied by any limitations on what resource types are permitted for the reference.  For example, it would not be legitimate to send the identifier for a drug prescription if the type were Reference(Observation|DiagnosticReport).  One of the use-cases for Reference.identifier is the situation where no FHIR representation exists (where the type is Reference (Any).","","","","","","","","",,,,,"",,,,"Reference.identifier",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImplementationGuide","ImplementationGuide.definition.resource:Library.reference.display","ImplementationGuide.definition.resource.reference.display","","","",0,1,"","","Y","string {[]} {[]}
","Text alternative for the resource","Plain text narrative that identifies the resource in addition to the resource reference.","This is generally not the same as the Resource.text of the referenced resource.  The purpose is to identify what's being referenced, not to fully describe it.","","","","","","","","",,,,,"",,,,"Reference.display",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImplementationGuide","ImplementationGuide.definition.resource:Library.fhirVersion","ImplementationGuide.definition.resource.fhirVersion","","","",0,*,"","","","code {[]} {[]}
","Versions this applies to (if different to IG)","Indicates the FHIR Version(s) this artifact is intended to apply to. If no versions are specified, the resource is assumed to apply to all the versions stated in ImplementationGuide.fhirVersion.","The resource SHALL be valid against all the versions it is specified to apply to. If the resource referred to is a StructureDefinition, the fhirVersion stated in the StructureDefinition cannot disagree with the version specified here; the specified versions SHALL include the version specified by the StructureDefinition, and may include additional versions using the [applicable-version](http://hl7.org/fhir/R4/extension-structuredefinition-applicable-version.html) extension.","","","","","","","","",,"required","All published FHIR Versions.","http://hl7.org/fhir/ValueSet/FHIR-version|4.0.1","",,,,"ImplementationGuide.definition.resource.fhirVersion",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImplementationGuide","ImplementationGuide.definition.resource:Library.name","ImplementationGuide.definition.resource.name","","","",0,1,"","","","string {[]} {[]}
","Human Name for the resource","A human assigned name for the resource. All resources SHOULD have a name, but the name may be extracted from the resource (e.g. ValueSet.name).","","","","","","","","","",,,,,"",,,,"ImplementationGuide.definition.resource.name",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImplementationGuide","ImplementationGuide.definition.resource:Library.description","ImplementationGuide.definition.resource.description","","","",0,1,"","","","string {[]} {[]}
","Reason why included in guide","A description of the reason that a resource has been included in the implementation guide.","This is mostly used with examples to explain why it is present (though they can have extensive comments in the examples).","","","","","","","","",,,,,"",,,,"ImplementationGuide.definition.resource.description",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImplementationGuide","ImplementationGuide.definition.resource:Library.example[x]","ImplementationGuide.definition.resource.example[x]","","","",0,1,"","","","boolean {[]} {[]}
canonical {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/StructureDefinition]]}","Is an example/What is this an example of?","If true or a reference, indicates the resource is an example instance.  If a reference is present, indicates that the example is an example of the specified profile.","Examples: 

* StructureDefinition -> Any 
* ValueSet -> expansion 
* OperationDefinition -> Parameters 
* Questionnaire -> QuestionnaireResponse.","","","","","","","","",,,,,"",,,,"ImplementationGuide.definition.resource.example[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImplementationGuide","ImplementationGuide.definition.resource:Library.groupingId","ImplementationGuide.definition.resource.groupingId","","","",0,1,"","","","id {[]} {[]}
","Grouping this is part of","Reference to the id of the grouping this resource appears in.","This must correspond to a package.id element within this implementation guide.","","","","","","","","",,,,,"",,,,"ImplementationGuide.definition.resource.groupingId",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImplementationGuide","ImplementationGuide.definition.resource:LogicalModel","ImplementationGuide.definition.resource","LogicalModel","","",0,*,"","","","BackboneElement {[]} {[]}
","Resource in the implementation guide","A resource that is part of the implementation guide. Conformance resources (value set, structure definition, capability statements etc.) are obvious candidates for inclusion, but any kind of resource can be included as an example resource.","","","","","","","","","",,,,,"",,,,"ImplementationGuide.definition.resource",1,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImplementationGuide","ImplementationGuide.definition.resource:LogicalModel.id","ImplementationGuide.definition.resource.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"SGImplementationGuide","ImplementationGuide.definition.resource:LogicalModel.extension","ImplementationGuide.definition.resource.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SGImplementationGuide","ImplementationGuide.definition.resource:LogicalModel.modifierExtension","ImplementationGuide.definition.resource.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SGImplementationGuide","ImplementationGuide.definition.resource:LogicalModel.reference","ImplementationGuide.definition.resource.reference","","","",1,1,"","","","Reference {[]} {[CanonicalType[http://smart.who.int/base/StructureDefinition/SGLogicalModel]]}
","Location of the resource","Where this resource is found.","Usually this is a relative URL that locates the resource within the implementation guide. If you authoring an implementation guide, and will publish it using the FHIR publication tooling, use a URI that may point to a resource, or to one of various alternative representations (e.g. spreadsheet). The tooling will convert this when it publishes it.","","","","","","","","",,,,,"",,,,"ImplementationGuide.definition.resource.reference",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImplementationGuide","ImplementationGuide.definition.resource:LogicalModel.reference.id","ImplementationGuide.definition.resource.reference.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"SGImplementationGuide","ImplementationGuide.definition.resource:LogicalModel.reference.extension","ImplementationGuide.definition.resource.reference.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SGImplementationGuide","ImplementationGuide.definition.resource:LogicalModel.reference.reference","ImplementationGuide.definition.resource.reference.reference","","","",0,1,"","","Y","string {[]} {[]}
","Literal reference, Relative, internal or absolute URL","A reference to a location at which the other resource is found. The reference may be a relative reference, in which case it is relative to the service base URL, or an absolute URL that resolves to the location where the resource is found. The reference may be version specific or not. If the reference is not to a FHIR RESTful server, then it should be assumed to be version specific. Internal fragment references (start with '#') refer to contained resources.","Using absolute URLs provides a stable scalable approach suitable for a cloud/web context, while using relative/logical references provides a flexible approach suitable for use when trading across closed eco-system boundaries.   Absolute URLs do not need to point to a FHIR RESTful server, though this is the preferred approach. If the URL conforms to the structure ""/[type]/[id]"" then it should be assumed that the reference is to a FHIR RESTful server.","","","","","","","","",,,,,"",,,,"Reference.reference",0,1,"ref-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImplementationGuide","ImplementationGuide.definition.resource:LogicalModel.reference.type","ImplementationGuide.definition.resource.reference.type","","","",0,1,"","","Y","uri {[]} {[]}
","Type the reference refers to (e.g. ""Patient"")","The expected type of the target of the reference. If both Reference.type and Reference.reference are populated and Reference.reference is a FHIR URL, both SHALL be consistent.

The type is the Canonical URL of Resource Definition that is the type this reference refers to. References are URLs that are relative to http://hl7.org/fhir/StructureDefinition/ e.g. ""Patient"" is a reference to http://hl7.org/fhir/StructureDefinition/Patient. Absolute URLs are only allowed for logical models (and can only be used in references in logical models, not resources).","This element is used to indicate the type of  the target of the reference. This may be used which ever of the other elements are populated (or not). In some cases, the type of the target may be determined by inspection of the reference (e.g. a RESTful URL) or by resolving the target of the reference; if both the type and a reference is provided, the reference SHALL resolve to a resource of the same type as that specified.","","","","","<valueUri xmlns=""http://hl7.org/fhir"" value=""StructureDefinition""/>","","","",,"extensible","Aa resource (or, for logical models, the URI of the logical model).","http://hl7.org/fhir/ValueSet/resource-types","",,,,"Reference.type",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
