"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"CertICAO","CertICAOVDS.data.msg.pid.id","CertICAOVDS.data.msg.pid.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"CertICAO","CertICAOVDS.data.msg.pid.extension","CertICAOVDS.data.msg.pid.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CertICAO","CertICAOVDS.data.msg.pid.modifierExtension","CertICAOVDS.data.msg.pid.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CertICAO","CertICAOVDS.data.msg.pid.n","CertICAOVDS.data.msg.pid.n","","","",1,1,"","","","string {[]} {[]}
","Name (Name of the holder (as specified in Doc 9303-3) MUST be used.)","Name (Name of the holder (as specified in Doc 9303-3) MUST be used.)","","","","","","","","","",,,,,"",,,,"CertICAOVDS.data.msg.pid.n",1,1,"",""
"CertICAO","CertICAOVDS.data.msg.pid.dob","CertICAOVDS.data.msg.pid.dob","","","",0,1,"","","","date {[]} {[]}
","Date of Birth (The DOB of the test subject. The [RFC 3339] full date format YYYY-MM- DD MUST be used.)","Date of Birth (The DOB of the test subject. The [RFC 3339] full date format YYYY-MM- DD MUST be used.)","","","","","","","","","",,,,,"",,,,"CertICAOVDS.data.msg.pid.dob",0,1,"",""
"CertICAO","CertICAOVDS.data.msg.pid.dt","CertICAOVDS.data.msg.pid.dt","","","",0,1,"","","","string {[]} {[]}
","ID Document Type of the identity document (see element details)","The ID Document Type of the identity document MUST be used. Only these values MUST be used:

- `P` – Passport (Doc 9303-4)
- `A` – ID Card (Doc 9303-5)
- `C` – ID Card (Doc 9303-5)
- `I` – ID Card Doc 9303-5)
- `AC` - Crew Member Certificate (Doc 9303-5)
- `V` – Visa (Doc 9303-7)
- `D` – Driving License (ISO 18013-1)","","","","","","","","","",,,,,"",,,,"CertICAOVDS.data.msg.pid.dt",0,1,"",""
"CertICAO","CertICAOVDS.data.msg.pid.dn","CertICAOVDS.data.msg.pid.dn","","","",1,1,"","","","string {[]} {[]}
","ID Document Number of the identity document","ID Document Number of the identity document","","","","","","","","","",,,,,"",,,,"CertICAOVDS.data.msg.pid.dn",1,1,"",""
"CertICAO","CertICAOVDS.data.msg.pid.i","CertICAOVDS.data.msg.pid.i","","","",0,1,"","","","string {[]} {[]}
","Travel Document Number","Travel Document Number","","","","","","","","","",,,,,"",,,,"CertICAOVDS.data.msg.pid.i",0,1,"",""
"CertICAO","CertICAOVDS.data.msg.pid.ai","CertICAOVDS.data.msg.pid.ai","","","",0,1,"","","","string {[]} {[]}
","Other Document Number","Other Document Number","","","","","","","","","",,,,,"",,,,"CertICAOVDS.data.msg.pid.ai",0,1,"",""
"CertICAO","CertICAOVDS.data.msg.pid.sex","CertICAOVDS.data.msg.pid.sex","","","",0,1,"","","","string {[]} {[]}
","Sex of the test subject (as specified in Doc 9303-4 Section 4.1.1.1 – Visual Inspection Zone)","Sex of the test subject (as specified in Doc 9303-4 Section 4.1.1.1 – Visual Inspection Zone)","","","","","","","","","",,,,,"",,,,"CertICAOVDS.data.msg.pid.sex",0,1,"",""
"CertICAO","CertICAOVDS.data.msg.utci","CertICAOVDS.data.msg.utci","","","",0,1,"","","","string {[]} {[]}
","UTCI (Unique Test Certificate Identifier; used for `icao.test` only, not used of `icao.vacc`)","UTCI (Unique Test Certificate Identifier; used for `icao.test` only, not used of `icao.vacc`)","","","","","","","","","",,,,,"",,,,"CertICAOVDS.data.msg.utci",0,1,"",""
"CertICAO","CertICAOVDS.data.msg.sp","CertICAOVDS.data.msg.sp","","","",0,1,"","","","BackboneElement {[]} {[]}
","ServiceProvider (Required for `icao.test` only, not used of `icao.vacc`)","ServiceProvider (Required for `icao.test` only, not used of `icao.vacc`)","","","","","","","","","",,,,,"",,,,"CertICAOVDS.data.msg.sp",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"CertICAO","CertICAOVDS.data.msg.sp.id","CertICAOVDS.data.msg.sp.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"CertICAO","CertICAOVDS.data.msg.sp.extension","CertICAOVDS.data.msg.sp.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CertICAO","CertICAOVDS.data.msg.sp.modifierExtension","CertICAOVDS.data.msg.sp.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CertICAO","CertICAOVDS.data.msg.sp.spn","CertICAOVDS.data.msg.sp.spn","","","",1,1,"","","","string {[]} {[]}
","Name of testing facility or service provider","Name of testing facility or service provider","","","","","","","","","",,,,,"",,,,"CertICAOVDS.data.msg.sp.spn",1,1,"",""
"CertICAO","CertICAOVDS.data.msg.sp.ctr","CertICAOVDS.data.msg.sp.ctr","","","",1,1,"","","","string {[]} {[]}
","Country of test (spec does not indicate code system, but presumably this is ISO-3166 like the other country codes in the certificate)","Country of test (spec does not indicate code system, but presumably this is ISO-3166 like the other country codes in the certificate)","","","","","","","","","",,,,,"",,,,"CertICAOVDS.data.msg.sp.ctr",1,1,"",""
"CertICAO","CertICAOVDS.data.msg.sp.cd","CertICAOVDS.data.msg.sp.cd","","","",1,1,"","","","BackboneElement {[]} {[]}
","ContactDetails","ContactDetails","","","","","","","","","",,,,,"",,,,"CertICAOVDS.data.msg.sp.cd",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"CertICAO","CertICAOVDS.data.msg.sp.cd.id","CertICAOVDS.data.msg.sp.cd.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"CertICAO","CertICAOVDS.data.msg.sp.cd.extension","CertICAOVDS.data.msg.sp.cd.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CertICAO","CertICAOVDS.data.msg.sp.cd.modifierExtension","CertICAOVDS.data.msg.sp.cd.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CertICAO","CertICAOVDS.data.msg.sp.cd.p","CertICAOVDS.data.msg.sp.cd.p","","","",1,1,"","","","string {[]} {[]}
","PhoneNumber","PhoneNumber","","","","","","","","","",,,,,"",,,,"CertICAOVDS.data.msg.sp.cd.p",1,1,"",""
"CertICAO","CertICAOVDS.data.msg.sp.cd.e","CertICAOVDS.data.msg.sp.cd.e","","","",1,1,"","","","string {[]} {[]}
","Email","Email","","","","","","","","","",,,,,"",,,,"CertICAOVDS.data.msg.sp.cd.e",1,1,"",""
"CertICAO","CertICAOVDS.data.msg.sp.cd.a","CertICAOVDS.data.msg.sp.cd.a","","","",1,1,"","","","string {[]} {[]}
","Address","Address","","","","","","","","","",,,,,"",,,,"CertICAOVDS.data.msg.sp.cd.a",1,1,"",""
"CertICAO","CertICAOVDS.data.msg.dat","CertICAOVDS.data.msg.dat","","","",0,1,"","","","BackboneElement {[]} {[]}
","DateTimeTestReport (Required for `icao.test` only, not used of `icao.vacc`)","DateTimeTestReport (Required for `icao.test` only, not used of `icao.vacc`)","","","","","","","","","",,,,,"",,,,"CertICAOVDS.data.msg.dat",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"CertICAO","CertICAOVDS.data.msg.dat.id","CertICAOVDS.data.msg.dat.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"CertICAO","CertICAOVDS.data.msg.dat.extension","CertICAOVDS.data.msg.dat.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CertICAO","CertICAOVDS.data.msg.dat.modifierExtension","CertICAOVDS.data.msg.dat.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CertICAO","CertICAOVDS.data.msg.dat.sc","CertICAOVDS.data.msg.dat.sc","","","",1,1,"","","","dateTime {[]} {[]}
","SpecimenCollection (RFC3339)","SpecimenCollection (RFC3339)","","","","","","","","","",,,,,"",,,,"CertICAOVDS.data.msg.dat.sc",1,1,"",""
"CertICAO","CertICAOVDS.data.msg.dat.ri","CertICAOVDS.data.msg.dat.ri","","","",1,1,"","","","dateTime {[]} {[]}
","ReportIssuance (RFC3339)","ReportIssuance (RFC3339)","","","","","","","","","",,,,,"",,,,"CertICAOVDS.data.msg.dat.ri",1,1,"",""
"CertICAO","CertICAOVDS.data.msg.tr","CertICAOVDS.data.msg.tr","","","",0,1,"","","","BackboneElement {[]} {[]}
","TestResult (Required for `icao.test` only, not used of `icao.vacc`)","TestResult (Required for `icao.test` only, not used of `icao.vacc`)","","","","","","","","","",,,,,"",,,,"CertICAOVDS.data.msg.tr",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"CertICAO","CertICAOVDS.data.msg.tr.id","CertICAOVDS.data.msg.tr.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"CertICAO","CertICAOVDS.data.msg.tr.extension","CertICAOVDS.data.msg.tr.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CertICAO","CertICAOVDS.data.msg.tr.modifierExtension","CertICAOVDS.data.msg.tr.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CertICAO","CertICAOVDS.data.msg.tr.tc","CertICAOVDS.data.msg.tr.tc","","","",1,1,"","","","string {[]} {[]}
","TestConducted","TestConducted","","","","","","","","","",,"required","","http://smart.who.int/ddcc/ValueSet/lab-test-type-icao","",,,,"CertICAOVDS.data.msg.tr.tc",1,1,"",""
"CertICAO","CertICAOVDS.data.msg.tr.r","CertICAOVDS.data.msg.tr.r","","","",1,1,"","","","string {[]} {[]}
","Results","Results","","","","","","","","","",,"required","","http://smart.who.int/ddcc/ValueSet/lab-test-qual-result-icao","",,,,"CertICAOVDS.data.msg.tr.r",1,1,"",""
"CertICAO","CertICAOVDS.data.msg.tr.m","CertICAOVDS.data.msg.tr.m","","","",0,1,"","","","string {[]} {[]}
","Sampling method","Sampling method","","","","","","","","","",,"required","","http://smart.who.int/ddcc/ValueSet/lab-test-sample-origin-icao","",,,,"CertICAOVDS.data.msg.tr.m",0,1,"",""
"CertICAO","CertICAOVDS.data.msg.opt","CertICAOVDS.data.msg.opt","","","",0,1,"","","","string {[]} {[]}
","Optional data issued at the discretion of the issuing authority","Optional data issued at the discretion of the issuing authority","","","","","","","","","",,,,,"",,,,"CertICAOVDS.data.msg.opt",0,1,"",""
"CertICAO","CertICAOVDS.data.msg.uvci","CertICAOVDS.data.msg.uvci","","","",0,1,"","","","string {[]} {[]}
","Unique Vaccination Certificate Identifier (Required for `icao.vacc` only, not used of `icao.test`)","Unique Vaccination Certificate Identifier (Required for `icao.vacc` only, not used of `icao.test`)","","","","","","","","","",,,,,"",,,,"CertICAOVDS.data.msg.uvci",0,1,"",""
"CertICAO","CertICAOVDS.data.msg.ve","CertICAOVDS.data.msg.ve","","","",0,*,"","","","BackboneElement {[]} {[]}
","VaccinationEvent (Required for `icao.vacc` only, not used of `icao.test`)","VaccinationEvent (Required for `icao.vacc` only, not used of `icao.test`)","","","","","","","","","",,,,,"",,,,"CertICAOVDS.data.msg.ve",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"CertICAO","CertICAOVDS.data.msg.ve.id","CertICAOVDS.data.msg.ve.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"CertICAO","CertICAOVDS.data.msg.ve.extension","CertICAOVDS.data.msg.ve.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CertICAO","CertICAOVDS.data.msg.ve.modifierExtension","CertICAOVDS.data.msg.ve.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CertICAO","CertICAOVDS.data.msg.ve.des","CertICAOVDS.data.msg.ve.des","","","",1,1,"","","","string {[]} {[]}
","Vaccine or Prophylaxis (ICD-11 MMS code descending from http://id.who.int/icd/entity/164949870)","Vaccine or Prophylaxis (ICD-11 MMS code descending from http://id.who.int/icd/entity/164949870)","","","","","","","","","",,"required","","http://smart.who.int/ddcc/ValueSet/who-ddcc-vaccines-covid-19","",,,,"CertICAOVDS.data.msg.ve.des",1,1,"",""
"CertICAO","CertICAOVDS.data.msg.ve.nam","CertICAOVDS.data.msg.ve.nam","","","",1,1,"","","","string {[]} {[]}
","Vaccine Brand (medical product name)","Vaccine Brand (medical product name)","","","","","","","","","",,,,,"",,,,"CertICAOVDS.data.msg.ve.nam",1,1,"",""
"CertICAO","CertICAOVDS.data.msg.ve.dis","CertICAOVDS.data.msg.ve.dis","","","",0,1,"","","","string {[]} {[]}
","Disease or agent targeted (ICD-11 code)","Disease or agent targeted (ICD-11 code)","","","","","","","","","",,,,,"",,,,"CertICAOVDS.data.msg.ve.dis",0,1,"",""
"CertICAO","CertICAOVDS.data.msg.ve.vd","CertICAOVDS.data.msg.ve.vd","","","",1,*,"","","","BackboneElement {[]} {[]}
","VaccinationDetails","VaccinationDetails","","","","","","","","","",,,,,"",,,,"CertICAOVDS.data.msg.ve.vd",1,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"CertICAO","CertICAOVDS.data.msg.ve.vd.id","CertICAOVDS.data.msg.ve.vd.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"CertICAO","CertICAOVDS.data.msg.ve.vd.extension","CertICAOVDS.data.msg.ve.vd.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CertICAO","CertICAOVDS.data.msg.ve.vd.modifierExtension","CertICAOVDS.data.msg.ve.vd.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CertICAO","CertICAOVDS.data.msg.ve.vd.dvc","CertICAOVDS.data.msg.ve.vd.dvc","","","",1,1,"","","","date {[]} {[]}
","Date of vaccination (see element details)","Date on which the vaccine was administered. The ISO8601 full date format YYYY-MM-DD MUST be used.","","","","","","","","","",,,,,"",,,,"CertICAOVDS.data.msg.ve.vd.dvc",1,1,"",""
